"Bàn phím cơ Keychron K4 V2 - LED RGB","Keychron","1950000","denmark","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k4-v2-led-rgb-37079642243317.jpg?v=1677240722&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/files/ban-phim-c-keychron-k4-v2-led-rgb-38996553236725.jpg?v=1682668804&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k4-v2-led-rgb-38884184555765.jpg?v=1679743438&width=1200]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K4 V2 - LED RGB còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","12","keyboard","12"
"Bàn phím cơ Filco Majestouch Convertible 2 (TKL/Full)","Filco","3960000","denmark","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425708789.jpg?v=1677244688&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425774325.jpg?v=1677244690&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425839861.jpg?v=1677244503&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425872629.jpg?v=1677244506&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425905397.jpg?v=1677244508&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425938165.jpg?v=1677244512&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010425970933.jpg?v=1677244515&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010426003701.jpg?v=1677244518&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-tkl-full-37010426036469.jpg?v=1677244521&width=1600]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng từ Nhật Bản","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơ Filco Majestouch Convertible 2 còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Keycap=ABS, Bảo hành=60 tháng đổi mới, Thông số khác=Layout: ANSI (US), Switch=Cherry MX Blue (50g  clicky) Cherry MX Brown (45g  tactile) Cherry MX Red (45g  linear) Cherry MX Black (60g  linear) Cherry MX Silent (45g  linear), Pin=8-12 tháng, Trọng lượng=TKL: 980g Fullsize: 1.2kg, Kích thước=TKL: 359 x 137 x 38.5mm (49.5mm với chân nâng) Fullsize: 440 x 138 x 38.5mm (49.5mm với chân nâng), Tương thích=Windows MacOS Android iOS, Phụ kiện kèm theo=3 x Keycap 2 x pin AA (1.5V) 1 x Cáp USB 1 x Tấm phủ bảo vệ, Kết nối=4 x Bluetooth 1 x USB (cáp rời), Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Filco  Designed in Japan}","{}","keyboard","3","keyboard","3"
"Bàn phím cơ Glorious GMMK 2 Compact 65% - Pre-built","Glorious","3377000","korea","24","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423152885.jpg?v=1677241985&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423185653.jpg?v=1677241988&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423218421.jpg?v=1677241992&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423251189.jpg?v=1677242001&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423283957.jpg?v=1677242163&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423316725.jpg?v=1677242167&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-2-compact-65-pre-built-37010423349493.png?v=1677242170&width=700,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/hqdefault_0f28a875-2d04-40bd-83f6-cfbc1a5819fd.jpg?v=1678762239&width=480]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Glorious GMMK 2 Compact 65%","Khác với các mẫu bàn phím cơ 60% truyền thống, layout 65% của Glorious GMMK 2 vừa có các phím mũi tên lên xuống trái phải, vừa có cụm phím chức năng điều hướng để sử dụng trong mọi trường hợp từ chơi game đến làm việc hàng ngày.","{Keycap=ABS doubleshot xuyên LED (OEM profile), Bảo hành=24 tháng đổi mới, Thông số khác=LED: 16.8 triệu màu từng phím  có tản sáng LED viền Góc nghiêng: 7°; 14° (bật chân chống) Kiểu mount: tray-mounting Switch socket: 5-pin hỗ trợ hot swap Tương thích firmware: Glorious CORE và QMK, Switch=Glorious Fox(Pre-Lubed) Linear 45g, Trọng lượng=0.88kg, Kích thước=Compact 65% 67 phím, Tương thích=Windows (hỗ trợ Glorious Core) Mac Linux, Phụ kiện kèm theo=1 cáp bện dài 2m 1 switch puller 1 keycap puller 1 keycap novelty (ESC), Kết nối=Cáp rời - USB Type-C, Mạch=North-Facing Hot swap 5-pin, Thương hiệu=Designed by Glorious USA}","{Hot Swap=Thay switch nhanh trong 30s, RGB=Led RGB từng phím, Fox=Switch Glorious được lube sẵn}","keyboard","16","keyboard","16"
"Bàn phím cơ Filco Majestouch 3 Ninja (TKL/Fullsize)","Filco","3960000","denmark","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105933971701.jpg?v=1677245422&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105933938933.jpg?v=1677244862&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105934004469.jpg?v=1677244866&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105933906165.jpg?v=1677244869&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105934037237.jpg?v=1677244871&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105959006453.jpg?v=1677244874&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105958973685.jpg?v=1677244877&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105959039221.jpg?v=1677244880&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105959071989.jpg?v=1677245043&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105959104757.jpg?v=1677245046&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105961660661.jpg?v=1677244681&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-ninja-tkl-fullsize-38105961726197.jpg?v=1677244685&width=1600]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Bàn phím cơ siêu bền từ Nhật Bản","Xuất thân từ Nhật Bản - đất nước nổi tiếng với các sản phẩm nồi đồng cối đá, độ bền vượt trội mà bạn yên tâm sử dụng từ năm này qua năm nọ và Filco không phải ngoại lệ. Các sản phẩm bàn phím cơ Filco được thiết kế tối giản nhưng chăm chút từng chi tiết về phần cứng, linh kiện nhằm đạt độ bền tối đa mà bột bàn phím cơ có thể đạt được. 5 năm, 10 năm,... thời gian cũng không làm khó được bàn phím cơ Filco.","{Keycap=PBT - Ký tự in mặt trước kiểu Ninja OEM Profile, Bảo hành=60 tháng đổi mới, Thông số khác=Layout TKL: rút gọn cụm phím số tiết kiệm không gian Layout Fullsize: đầy đủ phím bao gồm cụm phím số, Switch=Cherry MX Blue (50g  có khấc  có tiếng click) Cherry MX Brown (45g  có khấc  không tiếng click) Cherry MX Red (45g  không khấc  không tiếng click) Cherry MX Black (60g  không khấc  không tiếng click) Cherry MX Silent (45g  không khấc  ít âm thanh), Trọng lượng=TKL: 1.0kg Fullsize: 1.2kg, Kích thước=TKL: 359 x 137 x 37mm (49mm với chân nâng) Fullsize: 440 x 138 x 38.5mm (49.5mm với chân nâng), Tương thích=Windows MacOS Linux (Yêu cầu cổng USB), Phụ kiện kèm theo=1 x Đầu chuyển PS/2 1 x Tấm phủ bảo vệ, Kết nối=USB - Cáp liền, Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Filco  Designed in Japan}","{PBT=Chất liệu keycap siêu bền, Ninja=Ký tự in ở mặt trước, 60 tháng=Bảo hành đổi mới}","keyboard","5","keyboard","5"
"Bàn phím cơ Keychron K6 Pro - Khung nhôm - Keycap đen","Keychron","2490000","denmark","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k6-pro-khung-nhom-keycap-den-38611727057141.jpg?v=1677240197&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k6-pro-khung-nhom-keycap-den-38611727089909.jpg?v=1677239823&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k6-pro-khung-nhom-keycap-den-38611727024373.jpg?v=1677239826&width=1800]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K6 Pro - Khung nhôm - Keycap đen còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","18","keyboard","18"
"Bàn phím cơ Glorious GMMK PRO Pre-Built","Glorious","9009000","denmark","24","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-pro-pre-built-37010422857973.jpg?v=1677241640&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-pro-pre-built-37010422890741.jpg?v=1677241624&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-pro-pre-built-37010422923509.jpg?v=1677241626&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-pro-pre-built-37010422956277.jpg?v=1677241805&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-pro-pre-built-37010422989045.jpg?v=1677241629&width=1000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-glorious-gmmk-pro-pre-built-37010423021813.jpg?v=1677241809&width=1000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/hqdefault_2870387e-e01e-414f-bc5c-383d449d5c6b.jpg?v=1678762266&width=480]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Vui hơn, hợp hơn, Glorious hơn!","Được tuyển chọn vật liệu, linh kiện và chất lượng gia công tốt nhất, Glorious GMMK Pro mang đến cho bạn cả cái nhìn thẩm my cho bàn phím, âm thanh và cả giảm giác gõ. Ty chọn phiên bản Pre-built bao gồm cả cáp custom, kê tay và các công cụ để bạn dễ dàng custom bàn phím theo ý muốn. Layout 75% với 82 phím Ngoại hình có thể custom Mạch hot swap hỗ trợ switch 5-pin Thân vỏ nhôm CNC LED RGB từng phím Tích hợp núm xoay có thể gán chức năng","{Keycap=PBT Dye-Sub (Cherry profile) Tặng kèm keycap ký tự Win/Mac, Bảo hành=24 tháng đổi mới, Thông số khác=Chất liệu: Nhôm Anodize Stabilizer: Screw-in (pre-lube) LED: 16.8 triệu màu từng phím  có tản sáng LED viền Góc nghiêng: 6° Kiểu mount: Gasket Mount Switch socket: 5-pin hỗ trợ hot swap Tương thích firmware: Glorious CORE và QMK, Switch=Glorious Fox (Pre-Lubed) Linear 45g, Trọng lượng=1.51 kg, Kích thước=332 x 134.8 x 32 mm, Tương thích=Windows (hỗ trợ Glorious Core) Mac Linux, Phụ kiện kèm theo=4 x keycap thêm cho Mac 1 x keycap ESC logo Glorious 1 x cáp Glorious Coiled Cable đen 1 x kê tay Glorious 1 x Glorious Keycap Puller 1 x Glorious Switch Puller, Kết nối=Cáp rời - USB Type-C, Mạch=South-Facing Hot swap 5-pin, Thương hiệu=Designed by Glorious USA}","{Hot Swap=Thay switch nhanh trong 30s, Núm xoay=Điều khiển âm lượng, Nhôm CNC=Chất liệu toàn bộ vỏ phím}","keyboard","0","keyboard","0"
"Bàn phím không dây Logitech MX Keys Mini Wireless","Logitech","2100000","USA","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-khong-day-logitech-mx-keys-mini-wireless-37089284129013.jpg?v=1677217872&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-khong-day-logitech-mx-keys-mini-wireless-37089284161781.jpg?v=1677217875&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-khong-day-logitech-mx-keys-mini-wireless-37089284194549.jpg?v=1677217879&width=1200]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím không dây Logitech MX Keys Mini Wireless còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","7","keyboard","7"
"Kit bàn phím cơ Glorious GMMK 2 Compact 65%","Glorious","2134000","USA","24","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-2-compact-65-37010427216117.jpg?v=1677156855&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-2-compact-65-37010427248885.jpg?v=1677133278&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-2-compact-65-37010427281653.jpg?v=1677133280&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-2-compact-65-37010427314421.png?v=1677156857&width=700]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Glorious GMMK 2 Compact 65%","Khác với các mẫu bàn phím cơ 60% truyền thống, layout 65% của Glorious GMMK 2 vừa có các phím mũi tên lên xuống trái phải, vừa có cụm phím chức năng điều hướng để sử dụng trong mọi trường hợp từ chơi game đến làm việc hàng ngày.","{Bảo hành=24 tháng đổi mới, Thông số khác=LED: 16.8 triệu màu từng phím  có tản sáng LED viền Góc nghiêng: 7°; 14° (bật chân chống) Kiểu mount: tray-mounting Switch socket: 5-pin hỗ trợ hot swap Tương thích firmware: Glorious CORE và QMK, Trọng lượng=0.88kg, Kích thước=Compact 65% 67 phím, Tương thích=Windows (hỗ trợ Glorious Core) Mac Linux, Phụ kiện kèm theo=1 cáp bện dài 2m 1 switch puller 1 keycap puller 1 keycap novelty (ESC), Kết nối=Cáp rời - USB Type-C, Mạch=North-Facing Hot swap 5-pin, Thương hiệu=Designed by Glorious USA}","{Hot Swap=Thay switch nhanh trong 30s, Nhôm=Plate và khung trên cứng chắc, RGB=Led RGB từng phím}","keyboard","14","keyboard","14"
"Bàn phím cơ Filco Majestouch 3 (TKL/Fullsize)","Filco","3960000","korea","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931011113205.jpg?v=1677245585&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931011145973.jpg?v=1677245582&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931011211509.jpg?v=1677245402&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931015799029.jpg?v=1677245406&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931015766261.jpg?v=1677245409&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931011277045.jpg?v=1677245412&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931012030709.jpg?v=1677245222&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938245927157.jpg?v=1677245225&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938245861621.jpg?v=1677245228&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938246025461.jpg?v=1677245231&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938245992693.jpg?v=1677245234&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938245959925.jpg?v=1677245238&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938246451445.jpg?v=1677245240&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37938245894389.jpg?v=1677245418&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-3-tkl-fullsize-37931011244277.jpg?v=1677245415&width=1600]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Bàn phím cơ siêu bền từ Nhật Bản","Xuất thân từ Nhật Bản - đất nước nổi tiếng với các sản phẩm nồi đồng cối đá, độ bền vượt trội mà bạn yên tâm sử dụng từ năm này qua năm nọ và Filco không phải ngoại lệ. Các sản phẩm bàn phím cơ Filco được thiết kế tối giản nhưng chăm chút từng chi tiết về phần cứng, linh kiện nhằm đạt độ bền tối đa mà bột bàn phím cơ có thể đạt được. 5 năm, 10 năm,... thời gian cũng không làm khó được bàn phím cơ Filco.","{Keycap=PBT Doubleshot OEM Profile, Bảo hành=60 tháng đổi mới, Thông số khác=Layout TKL: rút gọn cụm phím số tiết kiệm không gian Layout Fullsize: đầy đủ phím bao gồm cụm phím số, Switch=Cherry MX Blue (50g  có khấc  có tiếng click) Cherry MX Brown (45g  có khấc  không tiếng click) Cherry MX Red (45g  không khấc  không tiếng click) Cherry MX Black (60g  không khấc  không tiếng click) Cherry MX Silent (45g  không khấc  ít âm thanh), Trọng lượng=TKL: 1.0kg Fullsize: 1.2kg, Kích thước=TKL: 359 x 137 x 37mm (49mm với chân nâng) Fullsize: 440 x 138 x 38.5mm (49.5mm với chân nâng), Tương thích=Windows MacOS Linux (Yêu cầu cổng USB), Phụ kiện kèm theo=1 x Đầu chuyển PS/2 1 x Tấm phủ bảo vệ, Kết nối=USB - Cáp liền, Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Filco  Designed in Japan}","{PBT=Chất liệu keycap siêu bền, Thế hệ 3=Dòng bàn phím cơ Filco mới nhất, 60 tháng=Bảo hành đổi mới}","keyboard","14","keyboard","14"
"Kit bàn phím cơ Glorious GMMK PRO","Glorious","4488000","USA","24","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-pro-37010423382261.jpg?v=1677170543&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-pro-37010423415029.jpg?v=1677170711&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-pro-37010423447797.jpg?v=1677170349&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-pro-37010423480565.jpg?v=1677170715&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-pro-37010423513333.jpg?v=1677170717&width=2000,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/kit-ban-phim-c-glorious-gmmk-pro-37010423546101.jpg?v=1677170720&width=2000]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Vui hơn, hợp hơn, Glorious hơn!","Được tuyển chọn vật liệu, linh kiện và chất lượng gia công tốt nhất, Glorious GMMK Pro mang đến cho bạn cả cái nhìn thẩm mỹ cho bàn phím, âm thanh và cả giảm giác gõ. Tùy chọn phiên bản Custom với kit và các linh kiện tối thiểu để bạn tự chọn toàn bộ linh kiện khác, tạo nên chiếc bàn phím cơ custom độc nhất cho riêng mình. Layout 75% với 82 phím Ngoại hình có thể custom Mạch hot swap hỗ trợ switch 5-pin Thân vỏ nhôm CNC LED RGB từng phím Tích hợp núm xoay có thể gán chức năng","{Bảo hành=24 tháng đổi mới, Thông số khác=Chất liệu: Nhôm Anodize Stabilizer: Screw-in (pre-lube) LED: 16.8 triệu màu từng phím  có tản sáng LED viền Góc nghiêng: 6° Kiểu mount: Gasket Mount Switch socket: 5-pin hỗ trợ hot swap Tương thích firmware: Glorious CORE và QMK, Trọng lượng=1.51 kg, Kích thước=332 x 134.8 x 32 mm, Tương thích=Windows (hỗ trợ Glorious Core) Mac Linux, Phụ kiện kèm theo=1 x Dụng Cụ Tháo Keycap 1 x Dụng Cụ Tháo Switch 1 x Cáp USB được bện, Kết nối=Cáp rời - USB Type-C, Mạch=South-Facing Hot swap 5-pin, Thương hiệu=Designed by Glorious USA}","{Hot Swap=Thay switch nhanh trong 30s, Núm xoay=Điều khiển âm lượng, Nhôm CNC=Chất liệu toàn bộ vỏ phím}","keyboard","11","keyboard","11"
